date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:16:57	682/682	---M--	200	added ('OK')	image/png	etag:%222aa-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:16:58	705/705	---M--	200	added ('OK')	image/png	etag:%222c1-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:16:59	674/674	---M--	200	added ('OK')	image/png	etag:%222a2-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:00	717/717	---M--	200	added ('OK')	image/png	etag:%222cd-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:01	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:01	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:02	648/648	---M--	200	added ('OK')	image/png	etag:%22288-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:03	621/621	---M--	200	added ('OK')	image/png	etag:%2226d-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:04	688/688	---M--	200	added ('OK')	image/png	etag:%222b0-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:05	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:06	647/647	---M--	200	added ('OK')	image/png	etag:%22287-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:07	763/763	---M--	200	added ('OK')	image/png	etag:%222fb-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:07	690/690	---M--	200	added ('OK')	image/png	etag:%222b2-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:08	709/709	---M--	200	added ('OK')	image/png	etag:%222c5-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:09	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:10	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:11	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:11	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:12	659/659	---M--	200	added ('OK')	image/png	etag:%22293-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:13	1686/1686	---M--	200	added ('OK')	image/png	etag:%22696-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:14	706/706	---M--	200	added ('OK')	image/png	etag:%222c2-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:15	470/470	---M--	200	added ('OK')	image/png	etag:%221d6-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:16	606/606	---M--	200	added ('OK')	image/png	etag:%2225e-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:16	792/792	---M--	200	added ('OK')	image/png	etag:%22318-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:19	505/505	---M--	200	added ('OK')	image/png	etag:%221f9-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:19	756/756	---M--	200	added ('OK')	image/png	etag:%222f4-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:20	657/657	---M--	200	added ('OK')	image/png	etag:%22291-5f9844ee9e9e6%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:21	7668/7668	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221df4-5f9844eea0926%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:22	7464/7464	---MCZ	200	added ('OK')	font/ttf	etag:W/%221d28-5f9844eea0926%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:23	7540/7540	---M--	200	added ('OK')	font/woff	etag:%221d74-5f9844eea0926%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:23	24504/24504	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225fb8-5f9844eea0926%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:24	223/223	---M--	200	added ('OK')	image/png	etag:%22df-5f9844ee9bb06%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:25	168/168	---M--	200	added ('OK')	image/png	etag:%22a8-5f9844ee9bb06%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:26	198/198	---M--	200	added ('OK')	image/png	etag:%22c6-5f9844ee9bb06%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/flickr.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:26	126/126	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227e-5f9844ee9bb06%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/vc/blur.svg	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/vc/blur.svg	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:27	6024/6024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221788-5f9844ee9f986%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:27	6024/6024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221788-5f9844ee9f986%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:28	5924/5924	---M--	200	added ('OK')	font/woff	etag:%221724-5f9844ee9f986%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:28	5848/5848	---MCZ	200	added ('OK')	font/ttf	etag:W/%2216d8-5f9844ee9f986%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:28	13215/13215	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22339f-5f9844ee9f986%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:29	673/673	---M--	200	added ('OK')	image/gif	etag:%222a1-5f9844ee9bb06%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
16:17:30	265/265	---M--	200	added ('OK')	image/png	etag:%22109-5f9844ee9bb06%22	https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/vc/remove.png	C:/Users/hp/Desktop/Aldehyde%20Solutions/Aldehyde%20Solutions/outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://outsourcing.britenet.eu/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0)
